CustomerID,CustomerName,Postcode,JoinDate,LastVisitDate,TotalVisits,AvgBasketValue,TotalSpend,CategoryCount,TopCategory,SecondCategory,ThirdCategory,DaysSinceLastVisit,RetentionScore,Segment,OnlineOrders,InStoreVisits,PromotionRedemptions,LoyaltyPoints,PrevMonthSpend,SpendChange,NationalAvgBasket,NationalAvgVisits
CUST-02075,Joshua Burke,2020,2024-08-25,2025-09-11,29,72.28,2096.12,4,Personal Care,Eye Care,Prescription,171,16,At-Risk,4,25,6,1980,103.93,21.9,32.04,26
CUST-02076,Kaylee Thompson,2095,2024-11-17,2026-02-13,38,46.63,1771.94,7,OTC Medicines,Personal Care,Vitamins & Supplements,16,71,Regular Shoppers,4,34,1,1988,183.32,-21.5,39.59,19
CUST-02077,Valentina Kumar,2230,2024-10-16,2025-10-24,31,39.66,1229.46,6,First Aid,Beauty & Skincare,Fragrance,128,26,At-Risk,4,27,1,1426,156.58,16.3,46.23,30
CUST-02078,Maria Hall,2170,2025-01-09,2026-01-25,10,26.53,265.30,3,First Aid,Weight Management,Digestive Health,35,40,Occasional Visitors,3,7,9,335,50.42,-4.7,43.67,20
CUST-02079,Isla Jackson,2050,2024-02-10,2026-02-27,93,61.57,5726.01,8,Health Devices,Weight Management,Digestive Health,2,78,Power Shoppers,18,75,11,5884,282.44,-8.3,41.23,23
CUST-02080,Olivia Hayes,2010,2026-02-04,2026-01-30,4,61.99,247.96,3,Personal Care,Beauty & Skincare,Digestive Health,30,65,New Customers,1,3,1,264,79.98,-17.2,47.26,27
CUST-02081,Katherine Clark,2030,2024-09-09,2026-02-23,51,105.64,5387.64,5,Sun Care,First Aid,Fragrance,6,82,Power Shoppers,7,44,14,8039,345.24,24.8,35.68,18
CUST-02082,David Lee,2195,2025-09-16,2026-02-15,42,55.77,2342.34,6,Fragrance,First Aid,Sun Care,14,65,Regular Shoppers,4,38,10,2055,165.17,13.9,35.77,34
CUST-02083,Lillian Quinn,2232,2025-01-08,2026-02-24,38,45.00,1710.00,6,OTC Medicines,Health Devices,Fragrance,5,75,Regular Shoppers,5,33,1,2041,151.88,26.3,34.65,22
CUST-02084,Andrew Harris,2130,2024-02-04,2026-02-27,112,111.25,12460.00,8,Beauty & Skincare,Weight Management,Eye Care,2,85,Power Shoppers,12,100,8,13480,492.54,-27.2,43.36,34
CUST-02085,Benjamin Jackson,2070,2024-11-23,2026-01-25,7,37.10,259.70,3,Weight Management,Oral Care,Eye Care,35,25,Occasional Visitors,0,7,1,220,176.32,17.4,47.30,29
CUST-02086,Rose O'Neill,2065,2025-03-25,2026-02-23,73,60.89,4444.97,6,Beauty & Skincare,Fragrance,Oral Care,6,94,Power Shoppers,16,57,3,5024,212.14,17.9,41.78,22
CUST-02087,Paisley Green,2010,2025-04-08,2026-02-25,93,133.63,12427.59,11,Weight Management,Eye Care,Digestive Health,4,92,Power Shoppers,9,84,15,12177,227.81,16.1,40.21,24
CUST-02088,Penelope Kelly,2025,2024-08-04,2026-02-09,37,52.17,1930.29,8,Sun Care,Allergy & Sinus,Weight Management,20,59,Regular Shoppers,3,34,2,2217,75.60,26.4,33.24,26
CUST-02089,Layla Torres,2120,2024-06-25,2026-02-25,44,57.42,2526.48,7,Vitamins & Supplements,Fragrance,Oral Care,4,69,Regular Shoppers,4,40,8,3081,188.38,1.7,35.49,35
CUST-02090,Nora O'Brien,2085,2025-01-19,2026-02-23,37,59.31,2194.47,5,Health Devices,Eye Care,Personal Care,6,75,Regular Shoppers,5,32,12,2760,89.22,19.6,43.78,25
CUST-02091,David Torres,2065,2026-02-25,2026-02-23,3,55.10,165.30,3,Health Devices,Allergy & Sinus,Weight Management,6,46,New Customers,4,-1,2,235,221.80,-22.8,43.64,24
CUST-02092,Claire Torres,2065,2025-10-25,2026-02-21,44,62.60,2754.40,8,Health Devices,Weight Management,Allergy & Sinus,8,60,Regular Shoppers,0,44,5,3221,149.44,9.9,40.35,27
CUST-02093,Naomi Brown,2077,2024-03-14,2025-10-03,17,33.63,571.71,2,Vitamins & Supplements,OTC Medicines,,149,13,At-Risk,0,17,15,647,124.90,14.4,40.47,20
CUST-02094,Gianna Carroll,2050,2025-06-01,2026-02-14,42,38.96,1636.32,5,First Aid,Weight Management,Sun Care,15,71,Regular Shoppers,0,42,9,1935,119.38,-7.1,41.32,31
CUST-02095,Abigail Wang,2228,2025-06-21,2026-02-26,58,102.06,5919.48,11,Health Devices,Weight Management,First Aid,3,80,Power Shoppers,17,41,1,5187,418.32,26.4,42.22,29
CUST-02096,Samuel Hernandez,2230,2024-04-15,2025-12-08,38,52.51,1995.38,5,Eye Care,First Aid,Digestive Health,83,13,At-Risk,5,33,6,2086,91.10,-0.2,42.02,22
CUST-02097,Sydney Hernandez,2220,2026-02-01,2026-02-08,8,46.03,368.24,4,Sun Care,Digestive Health,Vitamins & Supplements,21,65,New Customers,2,6,0,429,81.73,27.1,41.70,30
CUST-02098,Anna Campbell,2114,2024-11-13,2026-01-22,13,19.17,249.21,4,Baby & Child,Allergy & Sinus,Fragrance,38,31,Occasional Visitors,0,13,7,219,75.21,12.1,37.70,27
CUST-02099,Maria Lee,2060,2025-01-03,2026-02-11,51,49.58,2528.58,4,Weight Management,Fragrance,Vitamins & Supplements,18,56,Regular Shoppers,5,46,5,2826,123.49,16.5,35.66,21
CUST-02100,Lyla Dunne,2020,2024-11-19,2026-01-25,5,47.50,237.50,4,Prescription,OTC Medicines,Baby & Child,35,34,Occasional Visitors,4,1,5,194,52.23,18.8,44.89,27
CUST-02101,Abigail Walker,2150,2025-05-09,2025-10-28,13,55.79,725.27,2,Beauty & Skincare,First Aid,,124,7,At-Risk,0,13,5,947,90.30,-28.0,42.68,27
CUST-02102,Claire Lee,2090,2024-06-13,2025-11-21,38,64.12,2436.56,5,Oral Care,Sun Care,Beauty & Skincare,100,15,At-Risk,0,38,3,3107,223.68,-16.5,42.97,22
CUST-02103,Hazel Regan,2040,2023-09-29,2026-02-27,106,84.17,8922.02,12,Eye Care,Beauty & Skincare,Fragrance,2,81,Power Shoppers,13,93,2,8725,393.41,-1.6,46.81,27
CUST-02104,Hazel Liu,2085,2024-01-28,2026-02-23,93,73.95,6877.35,5,First Aid,Fragrance,Personal Care,6,84,Power Shoppers,10,83,12,6849,342.52,-16.5,38.55,21
CUST-02105,David Nelson,2000,2024-11-04,2026-02-02,16,40.09,641.44,3,Weight Management,Digestive Health,Beauty & Skincare,27,38,Occasional Visitors,4,12,6,668,128.13,19.7,47.23,21
CUST-02106,Hazel Smith,2040,2024-10-05,2026-02-15,36,54.39,1958.04,8,Health Devices,OTC Medicines,Baby & Child,14,73,Regular Shoppers,0,36,12,2666,90.78,-14.6,41.56,20
CUST-02107,Hannah Sullivan,2153,2024-06-06,2026-02-17,49,33.40,1636.60,3,Oral Care,Baby & Child,Beauty & Skincare,12,75,Regular Shoppers,4,45,4,1978,101.17,13.1,36.38,34
CUST-02108,Amelia King,2150,2025-06-22,2026-01-25,5,47.99,239.95,2,Beauty & Skincare,Prescription,,35,43,Occasional Visitors,0,5,2,328,197.67,3.2,43.53,35
CUST-02109,Claire Doyle,2075,2024-11-05,2025-12-30,36,71.92,2589.12,4,Beauty & Skincare,First Aid,Eye Care,61,12,At-Risk,2,34,1,2137,270.23,23.8,32.52,24
CUST-02110,Gianna Adams,2080,2024-02-07,2026-01-05,42,53.32,2239.44,3,Allergy & Sinus,Personal Care,First Aid,55,22,At-Risk,4,38,13,2743,114.70,27.2,34.15,23
CUST-02111,Kylie Murphy,2085,2024-11-01,2026-01-29,22,48.96,1077.12,2,Weight Management,Health Devices,,31,53,Occasional Visitors,3,19,10,873,223.88,17.1,36.26,27
CUST-02112,Peyton Liu,2120,2025-11-09,2026-01-31,20,36.36,727.20,3,Vitamins & Supplements,Personal Care,Sun Care,29,25,Occasional Visitors,5,15,4,931,132.73,18.6,38.91,23
CUST-02113,Paisley Walsh,2120,2025-11-30,2026-02-17,29,74.51,2160.79,8,First Aid,Weight Management,Prescription,12,56,Regular Shoppers,0,29,12,2159,272.69,-8.1,47.42,23
CUST-02114,Adeline Lewis,2080,2023-11-16,2025-10-14,23,56.21,1292.83,4,Health Devices,Vitamins & Supplements,Beauty & Skincare,138,22,At-Risk,3,20,8,1817,237.71,-26.2,42.12,25
CUST-02115,Gabriella Regan,2153,2024-07-24,2026-02-18,21,49.18,1032.78,4,Health Devices,Prescription,Allergy & Sinus,11,71,Regular Shoppers,2,19,12,962,65.34,-25.6,34.41,22
CUST-02116,Lydia Jackson,2095,2024-07-08,2026-02-14,33,41.65,1374.45,7,Oral Care,Digestive Health,OTC Medicines,15,71,Regular Shoppers,5,28,5,1635,147.38,-25.6,47.80,19
CUST-02117,Ella Scott,2228,2024-10-10,2026-02-26,28,64.25,1799.00,7,Vitamins & Supplements,Health Devices,First Aid,3,73,Regular Shoppers,5,23,11,2619,290.68,22.4,47.66,25
CUST-02118,Eva Jackson,2090,2024-06-06,2026-02-25,31,72.96,2261.76,8,OTC Medicines,First Aid,Fragrance,4,53,Regular Shoppers,4,27,6,2857,82.86,10.6,46.19,22
CUST-02119,Adeline O'Brien,2040,2024-05-16,2026-02-11,34,60.04,2041.36,3,First Aid,Weight Management,Fragrance,18,65,Regular Shoppers,1,33,6,1956,210.16,-29.4,45.70,35
CUST-02120,Matthew Brown,2228,2026-01-09,2026-02-11,8,28.68,229.44,2,Digestive Health,Personal Care,,18,40,New Customers,4,4,3,232,140.70,-11.1,41.38,22
CUST-02121,Genesis Kavanagh,2110,2026-01-07,2026-02-12,3,65.33,195.99,3,Health Devices,Beauty & Skincare,Oral Care,17,66,New Customers,0,3,2,228,188.59,12.5,32.04,23
CUST-02122,Abigail Roberts,2080,2025-03-19,2026-01-25,22,19.10,420.20,3,Prescription,Weight Management,Personal Care,35,29,Occasional Visitors,5,17,9,427,37.13,-21.8,32.67,18
CUST-02123,Gabriella Campbell,2110,2024-08-31,2026-01-01,50,64.69,3234.50,6,Weight Management,OTC Medicines,Allergy & Sinus,59,28,At-Risk,0,50,1,4310,76.69,9.3,47.41,23
CUST-02124,Elizabeth Perez,2110,2024-08-09,2026-02-13,51,44.75,2282.25,3,Fragrance,Beauty & Skincare,Weight Management,16,77,Regular Shoppers,3,48,4,2380,56.11,-21.1,35.89,35
CUST-02125,Piper Perez,2210,2026-01-03,2026-01-31,6,29.96,179.76,1,Sun Care,,,29,61,New Customers,0,6,6,223,84.31,-23.3,32.03,29
CUST-02126,Matthew Patel,2085,2025-09-07,2025-11-02,18,43.14,776.52,5,Eye Care,Fragrance,Vitamins & Supplements,119,13,At-Risk,3,15,3,722,146.74,-4.0,36.47,26
CUST-02127,Matthew Burke,2090,2024-10-15,2026-02-26,82,126.36,10361.52,6,Eye Care,Oral Care,Fragrance,3,86,Power Shoppers,11,71,14,14848,409.99,-9.7,35.79,33
CUST-02128,Emily Carroll,2040,2025-11-15,2026-02-10,20,54.08,1081.60,8,Personal Care,Sun Care,First Aid,19,53,Regular Shoppers,4,16,13,1441,110.01,16.0,47.93,28
CUST-02129,Lyla Miller,2000,2025-01-10,2026-02-09,20,33.57,671.40,4,Beauty & Skincare,Baby & Child,Weight Management,20,33,Occasional Visitors,1,19,10,735,145.74,22.4,32.96,27
CUST-02130,Elena Perez,2042,2024-05-20,2026-02-12,47,67.16,3156.52,6,Weight Management,Beauty & Skincare,Vitamins & Supplements,17,62,Regular Shoppers,0,47,9,4421,176.26,-14.7,36.02,25
CUST-02131,Ruby Doyle,2110,2026-02-20,2026-02-26,2,54.67,109.34,1,Eye Care,,,3,49,New Customers,0,2,2,102,165.74,21.9,44.33,20
CUST-02132,Ella Lopez,2234,2024-08-28,2026-02-21,29,45.90,1331.10,7,Personal Care,Health Devices,OTC Medicines,8,55,Regular Shoppers,4,25,9,1130,117.95,-27.7,38.73,21
CUST-02133,Gianna King,2176,2024-08-30,2026-02-24,97,107.96,10472.12,12,Prescription,Oral Care,Personal Care,5,77,Power Shoppers,5,92,2,8519,439.23,-20.7,44.74,18
CUST-02134,Elena Lee,2200,2025-08-04,2026-02-10,40,56.75,2270.00,7,Personal Care,Vitamins & Supplements,Allergy & Sinus,19,51,Regular Shoppers,2,38,4,2430,210.15,-27.8,32.36,22
CUST-02135,Sadie Garcia,2070,2024-11-30,2026-01-29,10,33.47,334.70,3,Baby & Child,Health Devices,Personal Care,31,48,Occasional Visitors,1,9,3,370,133.15,-15.8,35.87,30
CUST-02136,Emily O'Connor,2030,2024-01-09,2025-12-17,35,64.87,2270.45,2,Health Devices,Oral Care,,74,28,At-Risk,5,30,14,2760,69.32,2.0,45.00,33
CUST-02137,Brianna Campbell,2020,2024-06-11,2026-02-24,81,129.78,10512.18,10,Prescription,First Aid,OTC Medicines,5,98,Power Shoppers,11,70,14,9582,466.06,7.0,43.92,28
CUST-02138,Leah McCarthy,2085,2025-10-22,2026-02-13,16,49.85,797.60,3,Baby & Child,Weight Management,First Aid,16,53,Occasional Visitors,5,11,4,894,191.66,29.0,47.00,31
CUST-02139,Jack Jackson,2075,2024-07-18,2026-01-03,6,40.40,242.40,2,Weight Management,Baby & Child,,57,28,Occasional Visitors,3,3,6,233,62.48,23.9,34.16,30
CUST-02140,Samantha Adams,2232,2024-05-02,2026-02-18,31,73.18,2268.58,7,Vitamins & Supplements,Fragrance,Baby & Child,11,53,Regular Shoppers,4,27,0,1973,281.98,-24.7,35.52,27
CUST-02141,Allison Brennan,2110,2025-06-30,2026-01-11,33,76.84,2535.72,5,Allergy & Sinus,Weight Management,Health Devices,49,20,At-Risk,5,28,0,3676,120.65,-14.2,47.55,27
CUST-02142,Leah Quinn,2000,2024-10-19,2026-02-17,26,62.20,1617.20,7,Health Devices,Weight Management,OTC Medicines,12,54,Regular Shoppers,3,23,12,2334,82.80,13.1,46.85,27
CUST-02143,Trinity Zhang,2112,2024-07-17,2026-01-06,42,43.37,1821.54,4,Health Devices,Baby & Child,Fragrance,54,7,At-Risk,5,37,11,2196,123.59,2.8,33.98,28
CUST-02144,Andrew McCarthy,2125,2025-01-29,2026-02-12,29,56.44,1636.76,7,Eye Care,Personal Care,Vitamins & Supplements,17,57,Regular Shoppers,0,29,7,1429,201.27,7.6,45.67,27
CUST-02145,Victoria Robinson,2000,2025-07-29,2026-02-26,37,57.06,2111.22,8,Prescription,Vitamins & Supplements,Sun Care,3,64,Regular Shoppers,4,33,3,1823,228.68,7.4,38.57,28
CUST-02146,Piper Murphy,2230,2024-10-12,2026-01-14,20,20.56,411.20,2,Fragrance,Digestive Health,,46,28,Occasional Visitors,1,19,10,380,25.26,19.6,35.24,20
CUST-02147,Lyla Rodriguez,2077,2025-09-15,2026-02-26,33,46.64,1539.12,5,Personal Care,Baby & Child,Digestive Health,3,76,Regular Shoppers,0,33,1,2106,185.50,6.5,40.47,23
CUST-02148,Hazel Flores,2140,2024-10-13,2026-02-11,21,35.09,736.89,3,Vitamins & Supplements,Weight Management,Personal Care,18,51,Occasional Visitors,2,19,12,867,151.52,-27.6,34.22,20
CUST-02149,Madison Lee,2170,2025-08-07,2026-02-09,46,50.86,2339.56,5,Digestive Health,Baby & Child,Health Devices,20,55,Regular Shoppers,2,44,0,1880,135.99,6.6,35.64,26
CUST-02150,Amelia Roberts,2060,2024-07-27,2026-01-22,15,43.84,657.60,1,Sun Care,,,38,47,Occasional Visitors,2,13,2,922,183.16,9.7,47.90,19
CUST-02151,Adeline Moore,2112,2025-10-18,2026-01-08,22,37.21,818.62,3,Baby & Child,Digestive Health,OTC Medicines,52,40,Occasional Visitors,3,19,0,996,98.42,3.9,34.50,34
CUST-02152,Paisley Lee,2065,2025-11-04,2026-02-21,47,68.18,3204.46,8,Prescription,Sun Care,Digestive Health,8,60,Regular Shoppers,1,46,4,3935,262.54,2.1,43.09,25
CUST-02153,Elena Lynch,2170,2025-12-29,2026-02-14,4,22.44,89.76,4,Health Devices,Weight Management,Vitamins & Supplements,15,48,New Customers,0,4,0,74,103.86,-17.4,34.89,23
CUST-02154,Lyla Allen,2200,2024-09-14,2026-02-26,43,57.75,2483.25,7,Eye Care,Prescription,Fragrance,3,59,Regular Shoppers,0,43,11,2984,211.14,-0.4,44.64,28
CUST-02155,Josephine Wright,2145,2025-12-18,2026-02-22,1,39.07,39.07,4,Sun Care,Personal Care,Oral Care,7,56,New Customers,0,1,0,44,160.66,27.2,37.42,22
CUST-02156,Matthew Thompson,2140,2024-01-14,2025-10-25,34,72.32,2458.88,3,Personal Care,Digestive Health,Fragrance,127,29,At-Risk,0,34,6,3260,87.30,-7.2,39.36,18
CUST-02157,Bella Robinson,2130,2025-02-13,2026-02-18,26,30.42,790.92,3,Personal Care,Health Devices,Prescription,11,64,Regular Shoppers,1,25,5,672,126.30,-17.8,47.52,29
CUST-02158,Natalie O'Neill,2153,2024-12-11,2025-12-01,39,74.83,2918.37,3,First Aid,Baby & Child,Allergy & Sinus,90,17,At-Risk,4,35,6,3941,198.33,11.9,40.82,28
CUST-02159,Aaliyah Flores,2090,2025-01-23,2026-01-18,11,32.37,356.07,4,OTC Medicines,Oral Care,Weight Management,42,45,Occasional Visitors,0,11,4,413,38.12,-26.2,38.91,21
CUST-02160,Sarah Ramirez,2010,2025-03-13,2026-02-09,30,63.99,1919.70,4,Weight Management,Digestive Health,First Aid,20,71,Regular Shoppers,3,27,7,2813,113.83,16.6,34.95,26
CUST-02161,Melody Thompson,2216,2025-07-31,2026-02-25,30,48.84,1465.20,5,Sun Care,OTC Medicines,Eye Care,4,76,Regular Shoppers,0,30,13,1753,236.95,-25.8,44.50,33
CUST-02162,Paisley Quinn,2070,2025-12-04,2026-02-20,1,20.55,20.55,2,First Aid,Fragrance,,9,70,New Customers,5,-4,1,26,77.17,8.7,47.91,22
CUST-02163,Ariana Jones,2230,2024-01-06,2026-02-21,76,61.41,4667.16,12,Oral Care,Fragrance,Weight Management,8,76,Power Shoppers,6,70,10,5128,178.55,-13.4,39.97,33
CUST-02164,Aaliyah Mitchell,2120,2024-05-19,2026-02-12,30,45.92,1377.60,5,Fragrance,First Aid,Sun Care,17,67,Regular Shoppers,2,28,15,1704,80.28,25.6,46.88,29
CUST-02165,Autumn Kavanagh,2150,2025-09-12,2025-10-17,24,37.34,896.16,5,Vitamins & Supplements,OTC Medicines,Eye Care,135,5,At-Risk,0,24,4,1194,96.49,-27.7,43.64,35
CUST-02166,Emilia Harris,2070,2026-01-03,2026-02-24,3,26.81,80.43,2,Prescription,OTC Medicines,,5,54,New Customers,5,-2,3,106,117.13,-26.6,38.09,23
CUST-02167,Samantha Wright,2077,2025-12-30,2026-02-10,5,43.53,217.65,4,Health Devices,First Aid,Baby & Child,19,48,New Customers,3,2,1,236,50.20,4.0,44.81,31
CUST-02168,Amelia Kumar,2040,2024-01-10,2026-01-05,36,35.49,1277.64,4,OTC Medicines,Weight Management,Health Devices,55,15,At-Risk,1,35,9,1470,55.87,-29.3,44.67,19
CUST-02169,Violet Liu,2030,2024-10-11,2026-01-24,20,36.18,723.60,1,Prescription,,,36,53,Occasional Visitors,4,16,11,1047,106.26,-23.0,33.08,29
CUST-02170,Olivia Kavanagh,2080,2024-08-19,2026-02-19,22,54.61,1201.42,7,Vitamins & Supplements,Beauty & Skincare,Eye Care,10,75,Regular Shoppers,0,22,6,1306,72.10,-26.0,38.46,32
CUST-02171,Lucas Moore,2000,2024-07-19,2026-02-25,34,40.74,1385.16,4,Weight Management,Baby & Child,OTC Medicines,4,66,Regular Shoppers,4,30,15,1567,43.00,29.8,44.11,26
CUST-02172,Andrea Thompson,2075,2024-07-04,2026-02-12,34,67.28,2287.52,8,Allergy & Sinus,Oral Care,Prescription,17,69,Regular Shoppers,3,31,6,2860,308.15,14.9,46.53,21
CUST-02173,Serenity Nguyen,2155,2025-12-20,2026-01-29,13,22.00,286.00,2,Vitamins & Supplements,Digestive Health,,31,31,Occasional Visitors,2,11,9,269,105.55,29.7,38.17,27
CUST-02174,Lyla Gallagher,2140,2024-10-21,2026-02-13,32,40.37,1291.84,3,Baby & Child,Digestive Health,Prescription,16,66,Regular Shoppers,2,30,2,1793,42.53,-29.9,42.78,20
CUST-02175,Leah King,2042,2024-11-05,2026-02-13,21,40.65,853.65,1,Prescription,,,16,36,Occasional Visitors,3,18,8,1158,110.31,17.6,42.63,29
CUST-02176,Charlotte O'Brien,2224,2024-05-15,2026-02-27,56,73.14,4095.84,7,Eye Care,Personal Care,Prescription,2,76,Power Shoppers,8,48,9,4453,359.24,4.5,39.20,32
CUST-02177,Ryan Burke,2230,2024-11-06,2026-02-22,97,97.29,9437.13,5,First Aid,Allergy & Sinus,Beauty & Skincare,7,99,Power Shoppers,3,94,15,9292,467.15,-29.4,44.19,28
CUST-02178,David Perez,2095,2026-02-08,2026-02-08,6,61.84,371.04,4,First Aid,Sun Care,Baby & Child,21,65,New Customers,2,4,5,342,73.15,-27.1,40.77,35
CUST-02179,Andrea Johnson,2160,2025-03-12,2026-02-15,17,43.60,741.20,2,Personal Care,Allergy & Sinus,,14,34,Occasional Visitors,5,12,13,860,49.32,25.4,39.18,31
CUST-02180,Samantha Wilson,2205,2025-03-12,2026-02-26,106,68.82,7294.92,6,Eye Care,First Aid,Digestive Health,3,76,Power Shoppers,18,88,0,8075,266.65,5.1,38.92,32
CUST-02181,Anna Murphy,2000,2024-11-21,2026-01-01,9,32.66,293.94,2,Fragrance,Sun Care,,59,35,Occasional Visitors,2,7,4,261,69.66,-29.9,42.15,25
CUST-02182,Lillian Kennedy,2070,2024-10-17,2026-02-13,6,46.21,277.26,4,Digestive Health,Baby & Child,Oral Care,16,33,Occasional Visitors,0,6,4,345,139.38,23.7,45.07,30
CUST-02183,Matthew Kelly,2145,2025-12-30,2026-01-31,7,28.29,198.03,4,First Aid,Beauty & Skincare,OTC Medicines,29,70,New Customers,4,3,6,197,92.28,-6.3,38.94,32
CUST-02184,Henry O'Neill,2200,2024-10-16,2026-02-15,45,52.03,2341.35,3,Fragrance,Sun Care,Allergy & Sinus,14,67,Regular Shoppers,0,45,8,3131,154.74,16.0,37.91,25
CUST-02185,Emma Hughes,2140,2025-01-04,2025-11-23,13,62.15,807.95,5,Digestive Health,Fragrance,Personal Care,98,28,At-Risk,4,9,8,1062,269.04,-6.0,32.78,22
CUST-02186,Isabella O'Neill,2130,2025-07-20,2026-02-23,50,46.02,2301.00,7,Weight Management,Oral Care,Personal Care,6,80,Regular Shoppers,0,50,7,3436,171.39,-15.3,38.19,33
CUST-02187,Gabriella Brown,2160,2025-04-06,2026-02-26,100,112.44,11244.00,10,Baby & Child,Vitamins & Supplements,Personal Care,3,84,Power Shoppers,14,86,13,16537,264.71,6.5,40.77,22
CUST-02188,Andrew Duffy,2145,2025-12-23,2026-02-01,4,43.22,172.88,2,Vitamins & Supplements,Fragrance,,28,49,New Customers,4,0,4,177,134.55,15.7,45.36,21
CUST-02189,Matthew Gonzalez,2210,2025-03-23,2025-12-31,10,35.69,356.90,4,Eye Care,First Aid,Weight Management,60,33,Occasional Visitors,2,8,9,441,85.61,-4.5,34.15,19
CUST-02190,Serenity O'Connor,2153,2024-07-01,2026-02-22,56,88.96,4981.76,9,Allergy & Sinus,Health Devices,Personal Care,7,75,Power Shoppers,2,54,11,6733,296.37,24.3,35.17,28
CUST-02191,Valentina Li,2050,2025-02-20,2026-02-12,22,43.78,963.16,3,Allergy & Sinus,Personal Care,Vitamins & Supplements,17,43,Occasional Visitors,2,20,15,1018,215.48,-25.1,32.09,34
CUST-02192,Naomi Zhang,2112,2025-12-19,2026-02-20,4,23.99,95.96,1,Weight Management,,,9,43,New Customers,1,3,3,78,55.46,-6.9,47.99,27
CUST-02193,Ivy Sanchez,2216,2024-01-03,2025-09-23,32,44.38,1420.16,6,Baby & Child,Personal Care,First Aid,159,18,At-Risk,2,30,14,1350,48.05,18.4,46.56,29
CUST-02194,Hannah Ryan,2120,2024-04-09,2026-02-17,32,46.92,1501.44,6,Digestive Health,First Aid,Health Devices,12,71,Regular Shoppers,2,30,0,1486,54.23,21.1,44.29,22
CUST-02195,Samuel Murphy,2234,2024-06-16,2026-02-22,40,45.24,1809.60,6,Digestive Health,Eye Care,Vitamins & Supplements,7,73,Regular Shoppers,4,36,9,2550,215.56,19.9,40.79,20
CUST-02196,Andrew Chen,2230,2024-12-09,2026-01-20,4,39.10,156.40,2,Beauty & Skincare,Personal Care,,40,47,Occasional Visitors,0,4,4,182,92.22,2.8,39.64,26
CUST-02197,Jasmine Hill,2160,2025-03-11,2025-11-22,44,77.27,3399.88,6,Oral Care,Allergy & Sinus,OTC Medicines,99,18,At-Risk,0,44,14,5052,168.26,3.1,37.26,33
CUST-02198,Aria Perez,2077,2023-11-28,2026-01-10,18,49.21,885.78,3,Prescription,First Aid,Eye Care,50,15,At-Risk,3,15,13,768,140.90,9.4,39.73,28
CUST-02199,Oliver Williams,2130,2025-07-23,2026-01-12,18,16.60,298.80,3,Eye Care,Beauty & Skincare,Oral Care,48,30,Occasional Visitors,3,15,15,306,56.25,3.4,40.90,25
CUST-02200,Mia Robinson,2228,2025-04-03,2026-02-19,65,63.82,4148.30,7,Prescription,Digestive Health,Allergy & Sinus,10,94,Power Shoppers,16,49,11,5926,113.03,-25.8,47.80,25
CUST-02201,Riley Murphy,2050,2024-10-18,2025-10-09,18,45.66,821.88,2,Personal Care,Health Devices,,143,15,At-Risk,1,17,8,682,143.71,10.1,45.86,32
CUST-02202,Mila Hill,2020,2024-04-13,2026-02-19,57,107.11,6105.27,9,Sun Care,Health Devices,Weight Management,10,98,Power Shoppers,20,37,11,8042,212.19,21.8,34.41,24
CUST-02203,Stella Hall,2075,2026-01-03,2026-02-17,3,69.94,209.82,4,Baby & Child,Fragrance,Beauty & Skincare,12,51,New Customers,1,2,2,174,220.79,3.8,37.58,26
CUST-02204,Emma Allen,2150,2025-06-20,2026-02-15,38,36.66,1393.08,4,Beauty & Skincare,Weight Management,First Aid,14,51,Regular Shoppers,0,38,6,1675,148.93,-19.8,39.12,19
CUST-02205,Grace Power,2110,2025-12-16,2026-02-08,6,53.51,321.06,3,First Aid,Oral Care,Health Devices,21,54,New Customers,3,3,0,260,163.58,22.6,42.34,24
CUST-02206,Penelope Lynch,2075,2024-12-07,2025-11-14,23,66.50,1529.50,4,Digestive Health,Health Devices,Oral Care,107,25,At-Risk,1,22,0,1498,78.32,-13.8,33.63,30
CUST-02207,Riley Lynch,2160,2026-01-25,2026-02-05,3,53.56,160.68,2,Digestive Health,Eye Care,,24,41,New Customers,1,2,1,178,100.73,-15.5,33.70,21
CUST-02208,Aurora Power,2145,2024-11-05,2026-02-12,22,49.28,1084.16,7,Personal Care,Sun Care,Oral Care,17,57,Regular Shoppers,3,19,1,947,106.59,-29.0,39.07,21
CUST-02209,Paisley Doyle,2065,2025-02-05,2026-02-03,12,24.67,296.04,3,First Aid,Health Devices,Sun Care,26,42,Occasional Visitors,0,12,4,320,98.18,-26.0,41.17,20
CUST-02210,Henry Thompson,2195,2025-02-21,2026-02-25,25,58.85,1471.25,8,Health Devices,Beauty & Skincare,Baby & Child,4,77,Regular Shoppers,5,20,1,1361,211.65,-9.0,37.38,34
CUST-02211,Emma Quinn,2210,2025-04-21,2026-01-16,9,43.92,395.28,4,Vitamins & Supplements,Digestive Health,Personal Care,44,42,Occasional Visitors,1,8,5,433,50.67,4.3,47.07,20
CUST-02212,Aria Gonzalez,2130,2025-09-25,2025-09-21,49,52.84,2589.16,4,First Aid,Personal Care,Prescription,161,9,At-Risk,1,48,7,2341,79.74,-23.2,34.31,24
CUST-02213,Lyla Hill,2153,2025-08-09,2026-02-19,21,69.81,1466.01,7,Sun Care,OTC Medicines,First Aid,10,73,Regular Shoppers,3,18,3,2144,167.92,-28.6,35.48,19
